DIRECTION,REVENUE,SALES_VOLUME,FREIGHT_RATE,NUM_40,NUM_20,percent_40,Nomal_Rate
龙口_营口,123060,2000,1230.6000000000022,0,100,0.0,1.00
新港_贵港,913962,7640,2672.403508771942,40,302,0.11695906432748537,0.16
新港_南沙,10633245,143140,2169.607223015809,2256,2645,0.4603142215874311,0.34
威海_马尾,79973,1100,1666.109375,7,41,0.14583333333333334,0.85
安吉_上海,794697,26120,1133.6629814550643,605,96,0.8630527817403709,0.00
青岛_阳江,55648,580,3478.059375,13,3,0.8125,0.62
四会_防城,1210770,22720,1065.8193221830982,0,1136,0.0,0.01
漳州_南昌,191107,6420,595.3500000000024,0,321,0.0,0.00
厦门_营口,38244,16040,72.70750950570317,276,250,0.5247148288973384,0.22
曹妃甸_乐从,180285,1640,2253.5625000000027,2,78,0.025,0.00
荆州_营口,1347748,20840,1305.9574418604639,10,1022,0.009689922480620155,0.36
海口_泉州,57979,16420,78.24554655870419,80,661,0.10796221322537113,0.00
上海_烟台,1663308,92340,622.2626745230016,1944,729,0.7272727272727273,0.24
阳江_上海,26552,820,647.6195121951221,0,41,0.0,0.32
岳阳_上海,196770,3660,1124.4,8,167,0.045714285714285714,0.00
安庆_海口,40038,460,1819.9363636363635,1,21,0.045454545454545456,0.05
营口_荆州,921721,7660,2412.8846073298414,1,381,0.002617801047120419,0.90
营口_鸦岗,2120891,19780,2460.431380510448,127,735,0.14733178654292342,0.72
重庆_常州,1031205,11300,1868.125,13,539,0.02355072463768116,0.00
芜湖_顺德新港,23030,220,2093.7000000000003,0,11,0.0,1.00
营口_黄埔旧港,1861073,26260,2025.1072361262102,394,525,0.42872687704026113,0.08
秦皇岛_宁德,31334,360,1958.38125,2,14,0.125,0.25
黄骅_常州,2676272,32820,1630.8790676416547,0,1641,0.0,0.00
泰州_丹东,7024,220,638.5909090909091,0,11,0.0,1.00
白坭_秦皇岛,148941,6840,435.5013157894725,0,342,0.0,0.66
惠州_上海,80178,1660,966.0,0,83,0.0,1.00
营口_贵港,1681704,14200,2765.9607730263187,102,506,0.16776315789473684,0.48
张家口_泉州,811125,21660,748.9612188365651,0,1083,0.0,0.00
营口_珠海（高栏）,788508,10200,1756.1437082405334,61,388,0.1358574610244989,0.15
鸦岗_营口,1121603,25160,1736.2286377708995,612,34,0.9473684210526315,0.91
湛江_南昌,1016094,16900,1202.4786390532367,0,845,0.0,0.96
铁山_曹妃甸,53000,6300,168.25666666666584,0,315,0.0,1.00
日照_桂平新龙,502965,5440,1849.1387867647147,0,272,0.0,0.00
荆州_汕头,195352,1560,2504.519230769231,0,78,0.0,0.97
江门亚太_太仓,-4343,4340,-35.89958677685951,96,25,0.7933884297520661,0.00
太仓_营口,19217,2180,226.08476470588204,24,61,0.2823529411764706,0.75
四会_营口,197955,7500,585.66701183432,37,301,0.10946745562130178,0.84
锦州_汕头,722707,6700,2628.0278181818135,60,215,0.21818181818181817,0.61
营口_东江仓,2561722,25740,2992.666110981324,431,425,0.5035046728971962,0.11
洋浦港_铁山,292538,12280,476.44690553745477,0,614,0.0,0.00
宁德_嘉兴,483217,6520,1482.2618098159458,0,326,0.0,1.00
营口_日照,747461,13840,1080.146531791898,0,692,0.0,0.98
宁波_高明,98643,4480,516.4570680628275,33,158,0.17277486910994763,0.14
营口_威海,738899,17040,867.2531690140839,0,852,0.0,0.24
盘锦_上海,92009,1120,1643.0249999999999,0,56,0.0,0.07
武汉_烟台,411557,5700,2858.0348125000037,141,3,0.9791666666666666,0.02
泰州_福清,162301,2940,1104.0928571428572,0,147,0.0,0.02
乐从_营口,2118002,51760,1615.5623569794282,1277,34,0.9740655987795576,0.83
新港_宁波,410314,7820,1674.7542857142898,146,99,0.5959183673469388,0.30
营口_漳州,3501564,43180,2004.3297939324593,412,1335,0.2358328563251288,0.52
莱州_新会新港,117919,980,2406.514285714288,0,49,0.0,1.00
锦州_宁波,2705587,35680,1812.1818486269071,291,1202,0.19490957803081044,0.49
上海_黄石,6300,120,1050.0,0,6,0.0,0.00
梧州（李家庄）_广利港,268614,4620,1162.8318181818152,0,231,0.0,0.02
宜昌_营口,1761477,26240,1342.5898628048778,0,1312,0.0,0.40
梧州（李家庄）_寿光,357768,6160,1161.5863636363586,0,308,0.0,0.83
塘源_广利港,5340,80,1335.0749999999998,0,4,0.0,0.00
唐山_鱼珠,102199,1320,2919.990000000001,31,4,0.8857142857142857,0.77
贵港_乍浦,67113,880,1766.1552631578945,6,32,0.15789473684210525,0.74
日照_湛江海安,7030,60,2343.6,0,3,0.0,1.00
珠海（高栏）_钦州,57934,1700,681.5858823529413,0,85,0.0,0.33
连云港_花都（炭步）,71930,880,1844.3653846153845,5,34,0.1282051282051282,0.21
营口_福清,8520607,104760,1764.8317357083392,410,4418,0.08492129246064622,0.30
宁波_新会新港,141720,2260,1647.9139534883748,27,59,0.313953488372093,0.93
黄骅_三埠,2451579,38520,1272.886760124643,0,1926,0.0,0.00
湛江_岳阳,641422,12020,1067.259484193022,0,601,0.0,0.10
湛江_宁波,257319,19440,447.51215478260883,397,178,0.6904347826086956,0.30
泸州_黄骅,873390,6820,2561.260997067449,0,341,0.0,0.04
丹东_福清,94654,1040,1820.2759615384628,0,52,0.0,1.00
钦州_南京,118551,6120,387.42254901960774,0,306,0.0,0.00
重庆_小铲滩,448935,5080,1774.450197628464,1,252,0.003952569169960474,1.00
宜宾_锦州,545580,5520,1976.7391304347825,0,276,0.0,0.74
泸州_三水,18585,120,3097.5,0,6,0.0,1.00
宜宾_小铲滩,139387,900,3097.5,0,45,0.0,1.00
湛江_温州,181540,6120,1163.7234807692305,150,6,0.9615384615384616,0.01
湛江_新港,-120344,26760,-99.70557290803627,131,1076,0.10853355426677713,0.05
万州_泉州,246172,1540,3197.0454545454545,0,77,0.0,1.00
厦门_珠海洪湾,-95,140,-13.650000000000002,0,7,0.0,0.00
钦州_宁波,1247244,151440,250.50102430206698,2593,2386,0.5207873066880899,0.34
丹东_双水小冈,864120,8560,2018.9733644859696,0,428,0.0,1.00
南昌_营口,457317,8640,1104.6304347826087,18,396,0.043478260869565216,0.96
芜湖_阳江,192411,1980,1943.5499999999977,0,99,0.0,0.00
宁波_小铲滩,150357,2460,2349.3421875000026,59,5,0.921875,0.92
阳江_宁波,715361,15700,913.616666666666,2,781,0.002554278416347382,0.64
湛江_武汉,760203,15800,962.2824683544271,0,790,0.0,0.04
湛江_南京,121078,4060,624.1184304123717,9,185,0.04639175257731959,0.14
锦州_泉州,1274139,14860,1804.7298866855508,37,669,0.05240793201133145,0.55
绍兴_泸州,157815,800,3945.375,0,40,0.0,0.00
钦州_黄骅,369097,12660,583.091706161135,0,633,0.0,0.62
桂平新龙_嘉兴,76667,1220,1256.85,0,61,0.0,0.00
扬州_营口,190214,29840,127.83256048387365,4,1484,0.002688172043010753,1.00
荆州_厦门,620812,6420,2597.541841004184,82,157,0.34309623430962344,0.96
钦州_盘锦,-94286,21660,-87.06080332409881,0,1083,0.0,0.00
营口_花都巴江,659953,6220,2399.830363636358,36,239,0.13090909090909092,0.93
荆州_锦州,97440,1160,1680.0,0,58,0.0,1.00
重庆_虎门,238875,1520,3228.0405405405404,2,72,0.02702702702702703,1.00
丹东_武汉,6338,60,2112.9500000000003,0,3,0.0,1.00
营口_钦州,7076760,72120,2263.1149984010535,479,2648,0.15318196354333227,0.78
锦州_大麦屿,118995,1440,1652.7145833333332,0,72,0.0,0.11
钦州_宜昌,66215,740,1789.5972972972963,0,37,0.0,1.00
锦州_海口,1759613,16240,2291.1628906249803,44,724,0.057291666666666664,0.80
防城_青岛,65247,2940,443.85714285714283,0,147,0.0,0.88
涪陵_烟台,307125,3000,2047.5,0,150,0.0,0.67
泸州_泉州,445725,3100,2894.318181818182,1,153,0.006493506493506494,1.00
大丰_虎门,784413,18480,1683.2896995708154,458,8,0.9828326180257511,0.02
大丰_黄埔旧港,286230,6320,1788.9375,156,4,0.975,0.03
小铲滩_太仓,1039655,32020,1286.7022277227559,793,15,0.9814356435643564,0.00
黄石_营口,158340,6000,527.8,0,300,0.0,1.00
宜宾_顺乐,315945,2040,3097.5,0,102,0.0,1.00
海口_厦门,13588,420,754.8916666666669,3,15,0.16666666666666666,0.72
南昌_小铲滩,153090,1680,3189.375,36,12,0.75,1.00
博罗_防城,183396,3440,1066.256686046513,0,172,0.0,0.08
武汉_高明,58117,540,2152.5,0,27,0.0,1.00
海口_威海,-62056,21740,-57.08928242870387,0,1087,0.0,0.00
钦州_秦皇岛,38256,2020,378.7797029702969,0,101,0.0,0.25
云浮_三亚,397567,3960,2007.9181818181814,0,198,0.0,1.00
莱州_乐平,309229,2560,2415.8531249999946,0,128,0.0,0.84
湛江_太仓,130197,4540,1103.3688305084752,109,9,0.923728813559322,0.06
湛江_连云港,145448,4040,777.7972139037463,15,172,0.08021390374331551,0.60
厦门_重庆,2005400,14600,2747.123630136954,0,730,0.0,1.00
南京_北海,34366,280,2454.75,0,14,0.0,1.00
武汉_钦州,96484,800,2412.1125,0,40,0.0,0.53
铁山_芜湖,361720,16300,443.8292024539888,0,815,0.0,0.30
芜湖_湛江海安,170162,1200,2836.049999999999,0,60,0.0,1.00
钦州_上海,101667,20800,97.8511068334937,1,1038,0.0009624639076034649,0.03
锦州_新沙,999304,11520,2362.4230496453897,153,270,0.3617021276595745,0.35
新港_乍浦,36870,400,3687.075,10,0,1.0,0.80
钦州_日照,1901114,50820,1246.6322950819617,1016,509,0.6662295081967213,0.66
威海_厦门,689002,6280,3684.5061497326174,127,60,0.679144385026738,0.34
泸州_南京,81795,740,2210.675675675676,0,37,0.0,0.00
泸州_小铲滩,119700,720,3325.0,0,36,0.0,1.00
铁山_潍坊,112153,4380,512.117123287673,0,219,0.0,1.00
梧州（李家庄）_营口,532551,11520,924.568749999997,0,576,0.0,0.73
大连_宁德,263016,2900,1813.9075862068985,0,145,0.0,0.92
合肥_珠海（高栏）,29366,380,1545.5999999999995,0,19,0.0,1.00
湛江_青岛,26459,1540,551.24453125,29,19,0.6041666666666666,0.00
常熟_宜昌,55440,480,2310.0,0,24,0.0,0.00
泸州_营口,474967,5000,1915.1915322580646,2,246,0.008064516129032258,0.58
铁山_江阴,257305,5620,915.6784697508938,0,281,0.0,0.05
三水_防城,792185,23800,665.7017647058816,0,1190,0.0,0.37
泉州_南庄,396258,26880,295.2745529061058,2,1340,0.0014903129657228018,0.90
丹东_青岛,308742,12820,481.65678627145087,0,641,0.0,1.00
紫金村_大连,340112,6340,2099.4620370370403,155,7,0.9567901234567902,0.98
泉州_新港,-182014,20460,-225.26528465346513,215,593,0.2660891089108911,0.32
宜宾_营口,1123500,10700,2100.0,0,535,0.0,1.00
武汉_深圳（大铲湾）,367468,3820,1944.2777777777778,2,187,0.010582010582010581,0.99
重庆_大连,33600,320,2100.0,0,16,0.0,1.00
岳阳_太仓,810540,15960,1939.0922727272823,380,38,0.9090909090909091,0.00
营口_海口,4892710,48860,2171.642343541944,190,2063,0.08433200177541056,0.71
锦州_张家港,44974,620,1450.7951612903232,0,31,0.0,0.65
珠海（高栏）_南通,50428,2420,826.6942622950828,60,1,0.9836065573770492,0.00
南京_小铲滩,271002,2640,2053.0522727272723,0,132,0.0,0.97
武汉_珠海（高栏）,221970,2360,1881.1016949152543,0,118,0.0,0.92
海口_新港,222923,6360,735.7207920792079,15,288,0.04950495049504951,0.79
北海_福清,120622,4340,555.8661290322598,0,217,0.0,0.99
防城_秦皇岛,157663,2660,1185.4421052631608,0,133,0.0,1.00
重庆_深圳（大铲湾）,12442,120,4147.5,3,0,1.0,1.00
唐山_小塘西,44794,480,1866.4187499999991,0,24,0.0,0.12
日照_铁山,4289936,102320,838.5333659108804,0,5116,0.0,0.00
大丰_汕头,15855,200,1585.5,0,10,0.0,1.00
大丰_泉州,94632,1480,1278.8148648648646,0,74,0.0,1.00
厦门_绍兴,248309,5300,937.0160377358493,0,265,0.0,0.99
营口_武汉,1641703,17200,2375.837142547037,169,522,0.24457308248914617,0.64
秦皇岛_上海,300755,5180,1599.7643617021276,71,117,0.3776595744680851,0.02
秦皇岛_小塘西,42203,420,2110.185,1,19,0.05,0.05
上海_中山,44658,740,1206.9891891891887,0,37,0.0,0.03
云浮_曹妃甸,553890,19340,572.7929162357799,0,967,0.0,0.00
营口_南沙,14395396,132320,3164.5189263573584,2067,2482,0.4543855792481864,0.25
南通_马尾,54330,700,1552.29,0,35,0.0,1.00
黄骅_小铲滩,2084733,22200,1898.6639344262605,12,1086,0.01092896174863388,0.94
秦皇岛_钦州,861830,10140,2322.993396226423,136,235,0.3665768194070081,0.01
武汉_黄埔旧港,719302,7660,1878.074412532637,0,383,0.0,0.86
安庆_云浮,24223,260,1863.3461538461536,0,13,0.0,0.77
黄骅_肇庆（三榕）,641764,8460,1517.1730496453797,0,423,0.0,0.21
小铲滩_青岛,271891,13840,644.2919431279597,270,152,0.6398104265402843,0.29
深圳（大铲湾）_唐山,61312,6380,199.06704545454505,11,297,0.03571428571428571,0.03
新港_海口,2707373,37620,2364.518384279464,736,409,0.6427947598253275,0.19
马鞍山_黄埔旧港,237879,6740,705.8741839762625,0,337,0.0,0.00
合肥_虎门,270921,3440,1651.9573170731735,8,156,0.04878048780487805,0.99
宜宾_江阴,778680,10580,2938.4150943396226,264,1,0.9962264150943396,0.00
铁山_顺乐,188415,5560,695.2588560885597,7,264,0.025830258302583026,0.00
日照_福清,1006729,18980,1295.6621621621605,172,605,0.22136422136422138,0.11
泉州_黄埔旧港,49357,2600,649.4388157894729,54,22,0.7105263157894737,0.62
营口_宁波,11363140,132220,1937.4493299232051,746,5119,0.12719522591645355,0.76
厦门_湛江,21010,920,466.9000000000001,1,44,0.022222222222222223,0.22
宜昌_惠州,6142,60,2047.5,0,3,0.0,0.00
新港_台山,812647,9280,1770.4738562091627,5,454,0.010893246187363835,0.05
烟台_泉州,238833,3300,1809.340909090909,33,99,0.25,0.36
珠海（高栏）_开平,40278,5480,147.0,0,274,0.0,0.00
烟台_小铲滩,139786,1540,2740.9117647058847,26,25,0.5098039215686274,0.92
南沙_新港,725185,32240,598.8320809248539,401,810,0.3311312964492155,0.25
福鼎_南沙,97683,2160,1808.9555555555544,54,0,1.0,0.89
新港_鱼珠,3735097,65540,1992.0521600000015,1402,473,0.7477333333333334,0.07
新港_钦州,2514468,31900,2039.3094890510945,362,871,0.2935928629359286,0.03
钦州_曹妃甸,10988,740,296.97972972972985,0,37,0.0,0.70
扬州_厦门,261380,4980,1058.2214574898817,2,245,0.008097165991902834,1.00
岳阳_厦门,46777,540,1732.5,0,27,0.0,1.00
盘锦_马尾,2034258,22100,1840.9578733031744,0,1105,0.0,0.76
钦州_连云港,865564,28580,797.7551612903161,344,741,0.3170506912442396,0.70
合肥_海口,528180,5320,3827.394565217385,128,10,0.927536231884058,1.00
营口_顺德新港,1527855,18860,1924.2516215365376,149,645,0.18765743073047858,0.17
泸州_海口,120277,860,3250.7432432432433,6,31,0.16216216216216217,0.89
重庆_泉州,349072,2180,3202.5,0,109,0.0,1.00
常德_北海,1001857,10740,3696.891143911439,266,5,0.981549815498155,1.00
黄骅_云浮,312401,3460,1816.2863372093027,1,171,0.005813953488372093,0.08
中山_防城,314580,5900,1066.3728813559296,0,295,0.0,0.50
宜宾_九江（江西）,632100,8600,2940.0,215,0,1.0,0.00
镇江_小铲滩,327028,2800,2352.725179856115,1,138,0.007194244604316547,1.00
营口_德清,409879,4020,2039.1992537313424,0,201,0.0,0.99
徐州_中山,43669,720,1213.0416666666667,0,36,0.0,0.17
大丰_肇庆（三榕）,119385,1400,1705.5,0,70,0.0,1.00
武汉_台山,19372,180,2152.5,0,9,0.0,1.00
德清_黄埔旧港,86618,1760,1968.6068181818189,44,0,1.0,1.00
昆明_大连,5847,720,162.41750000000008,0,36,0.0,0.89
南昌_重庆,307125,2340,2625.0,0,117,0.0,0.00
青岛_鸦岗,265180,6720,1569.1162721893506,167,2,0.9881656804733728,0.06
福鼎_日照,53825,1780,604.7764044943821,0,89,0.0,0.39
扬州_小铲滩,383403,3540,2166.1203389830475,0,177,0.0,1.00
荆州_小铲滩,70560,560,2520.0,0,28,0.0,1.00
武汉_顺德新港,92557,860,2152.5,0,43,0.0,1.00
钦州_新港,276594,16740,371.76633064516267,93,651,0.125,0.27
惠州_云浮,105294,1840,1144.5,0,92,0.0,0.00
江阴_湛江,16285,260,1252.7307692307693,0,13,0.0,0.00
云浮_太仓,39551,3440,229.94999999999993,0,172,0.0,0.00
秦皇岛_顺乐,595861,6360,2182.642307692309,45,228,0.16483516483516483,0.10
张家港_虎门,604013,10700,1696.6672752808968,179,177,0.5028089887640449,0.76
岳阳_海口,109840,1440,2679.0365853658536,31,10,0.7560975609756098,0.95
江门亚太_南通,11449,1820,243.60000000000005,44,3,0.9361702127659575,0.00
董家口_漳州,75277,9420,159.82515923566837,0,471,0.0,0.00
泸州_虎门,197505,1380,2904.485294117647,1,67,0.014705882352941176,1.00
钦州_温州,25739,600,857.99,0,30,0.0,0.03
福清_钦州,44398,1420,792.8249999999992,15,41,0.26785714285714285,0.57
扬州_泉州,125269,2420,1128.551351351353,10,101,0.09009009009009009,1.00
蚌埠_汕头,19320,200,2146.6666666666665,1,8,0.1111111111111111,1.00
池州_营口,11655,360,777.0,3,12,0.2,1.00
锦州_宁德,519017,4520,2359.168636363642,6,214,0.02727272727272727,0.81
锦州_武汉,628575,7020,2088.2895348837255,50,251,0.16611295681063123,0.46
塘源_日照,33091,1640,403.5585365853653,0,82,0.0,0.00
防城_黄骅,24131,600,832.1068965517238,1,28,0.034482758620689655,0.52
泸州_马尾,41632,280,3784.7727272727275,3,8,0.2727272727272727,1.00
铁山_九江（江西）,73785,720,2049.6,0,36,0.0,1.00
鱼珠_曹妃甸,24334,880,553.063636363636,0,44,0.0,1.00
徐州_黄埔旧港,94972,1360,1396.6544117647059,0,68,0.0,0.81
北海_南昌,8559,80,2853.2000000000003,1,2,0.3333333333333333,1.00
厦门_潍坊,-35112,3840,-182.87500000000057,0,192,0.0,0.48
秦皇岛_成都,157395,1200,2623.25,0,60,0.0,0.33
柳州武宣_乍浦,14388,160,1798.5187500000002,0,8,0.0,0.88
安庆_新港,21000,800,525.0,0,40,0.0,0.00
黄骅_三水,975462,12540,1563.2413461538351,3,621,0.004807692307692308,0.08
如皋_湛江,139847,1800,1553.8599999999992,0,90,0.0,1.00
锦州_马尾,889919,7620,2451.567768595046,18,345,0.049586776859504134,0.80
台山_新港,45731,4320,254.06499999999983,36,144,0.2,0.65
龙通_大连,10223,440,851.9875000000001,10,2,0.8333333333333334,0.33
湛江_汕头,31304,720,978.2718750000003,4,28,0.125,1.00
上海_武汉,3469972,73480,1871.6140809060978,1820,34,0.9816612729234089,0.00
武汉_营口,373998,8060,1019.0704332425067,36,331,0.09809264305177112,0.86
钦州_鱼珠,32741,720,909.4749999999996,0,36,0.0,1.00
钦州_青岛,56343,2360,655.1511627906976,32,54,0.37209302325581395,0.31
南昌_烟台,69090,1160,1191.2068965517242,0,58,0.0,0.97
铁山_青岛,72072,2080,693.0,0,104,0.0,1.00
南昌_南通,455070,7880,1155.0,0,394,0.0,0.00
漳州_潍坊,1768,1540,22.96363636363636,0,77,0.0,1.00
湛江_锦州,12217,1420,185.11818181818185,5,61,0.07575757575757576,0.61
武汉_小铲滩,323137,2920,2761.858974358974,29,88,0.24786324786324787,0.99
湛江_潍坊,82097,7540,219.51179278074898,3,371,0.008021390374331552,0.99
钦州_张家港,160393,15480,207.22713178294543,0,774,0.0,0.00
虎门_防城,445593,13500,660.1388888888877,0,675,0.0,0.38
上海_营口,891373,58000,604.3208155932119,1425,50,0.9661016949152542,0.10
黄骅_泉州,294432,4980,1326.2729729729697,27,195,0.12162162162162163,0.35
宜宾_泉州,422100,4120,3768.75,94,18,0.8392857142857143,1.00
顺乐_防城,206836,3880,1066.166752577319,0,194,0.0,0.32
宜兴_汕头,27711,540,1065.8307692307692,1,25,0.038461538461538464,0.00
徐州_湛江,190417,1640,2322.1646341463415,0,82,0.0,0.88
茂名水东_新港,130568,3680,777.1937500000013,16,152,0.09523809523809523,0.90
宁德_黄骅,52872,1760,600.8267045454544,0,88,0.0,0.99
锦州_南昌,492778,4460,2250.1308219178154,4,215,0.0182648401826484,0.86
深圳（大铲湾）_防城,642467,17560,731.7399772209548,0,878,0.0,0.20
惠州_太仓,55851,1620,1362.2341463414643,40,1,0.975609756097561,0.02
龙口_泉州,397372,5720,2759.53125,142,2,0.9861111111111112,0.99
南沙_营口,1648065,36240,1563.6293168880436,758,296,0.7191650853889943,0.63
防城_营口,49437,44740,22.129431512981192,3,2231,0.0013428827215756492,0.01
太仓_小铲滩,76031,1460,2054.9067567567563,36,1,0.972972972972973,0.43
梧州（李家庄）_双水小冈,14007,1180,237.40677966101694,0,59,0.0,0.00
防城_连云港,114831,3160,781.1642857142863,11,136,0.07482993197278912,0.86
桂平新龙_芜湖,67526,1020,1324.050000000001,0,51,0.0,0.00
钦州_合肥,54416,1180,922.309322033898,0,59,0.0,0.03
岳阳_营口,214515,3500,1420.6291390728477,24,127,0.15894039735099338,0.77
营口_小塘西,678420,6620,2217.0612745098015,25,281,0.08169934640522876,0.28
蚌埠_黄埔旧港,28770,420,1918.0,6,9,0.4,1.00
海口_长兴,724431,17940,807.6162207357992,0,897,0.0,1.00
锦州_宜宾,736933,2840,5189.669366197192,0,142,0.0,1.00
营口_烟台,195855,14380,366.77058426966363,185,349,0.3464419475655431,0.59
铁山_新港,502316,13980,1294.6310567010278,311,77,0.8015463917525774,0.01
唐山_南沙,2110438,23420,1843.1773362445751,26,1119,0.022707423580786028,0.01
深圳（大铲湾）_新港,102593,7260,490.87751196172275,154,55,0.7368421052631579,0.52
安庆_大连,2940,280,210.0,0,14,0.0,0.00
新港_花都（炭步）,841085,10220,1727.0753593429286,24,463,0.049281314168377825,0.03
丹东_新沙,117690,1560,1508.8500000000022,0,78,0.0,0.00
湛江_福清,22360,1000,894.4147799999998,25,0,1.0,0.00
惠州_新港,64309,1780,1236.7182692307695,37,15,0.7115384615384616,0.37
常州_高明,62951,1240,1015.349999999999,0,62,0.0,0.00
锦州_花都（炭步）,1037705,12500,1662.989663461539,1,623,0.0016025641025641025,0.16
紫金村_厦门,5719,120,953.225,0,6,0.0,0.67
四会_新港,54234,4260,285.44526315789454,23,167,0.12105263157894737,0.66
董家口_厦门,31273,2540,246.24566929133857,0,127,0.0,0.03
烟台_南鲲,300699,2580,2331.0,0,129,0.0,1.00
日照_东江仓,1022891,14960,1679.6241379310216,139,470,0.22824302134646962,0.10
深圳（大铲湾）_秦皇岛,77611,5840,279.1791366906481,14,264,0.050359712230215826,0.56
云浮_洋浦港,42316,740,1143.6770270270272,0,37,0.0,1.00
锦州_镇江,150119,2140,1402.9864485981288,0,107,0.0,0.84
洋浦港_宁波,40045,6160,145.62163636363644,33,242,0.12,0.00
锦州_虎门,1034016,13560,1529.6107988165681,2,674,0.0029585798816568047,0.02
营口_宁德,1238142,15080,1717.2567961165087,33,688,0.04576976421636616,0.74
肇庆（三榕）_海口,147908,3900,1275.0711206896544,79,37,0.6810344827586207,0.28
连云港_龙通,212621,2460,3173.46044776119,56,11,0.835820895522388,0.55
秦皇岛_石龙,451710,4580,1989.9118942731293,2,225,0.00881057268722467,0.31
唐山_小榄,1082286,12040,1797.818023255801,0,602,0.0,0.00
唐山_惠州,958366,10100,1897.755445544539,0,505,0.0,0.01
武汉_虎门,638977,6600,1936.2954545454545,0,330,0.0,0.98
泉州_潍坊,-45753,2860,-319.95629370629433,0,143,0.0,0.93
营口_汕头,5385644,53240,2637.4359696375996,620,1422,0.3036238981390793,0.29
黄骅_清远清新,948110,12080,1577.5542429284403,3,598,0.004991680532445923,0.17
曹妃甸_顺乐,400975,3860,2077.5909326424826,0,193,0.0,0.00
张家口_高明,140910,2980,945.7046979865772,0,149,0.0,0.00
南通_小铲滩,63310,500,2752.64347826087,2,21,0.08695652173913043,0.91
厦门_小铲滩,111186,3260,1195.5548387096783,70,23,0.7526881720430108,0.55
北海_太仓,4567,1000,91.34999999999998,0,50,0.0,1.00
防城_博罗,3200,60,1066.8,0,3,0.0,1.00
营口_高明,1252680,11140,2395.1825047801144,34,489,0.06500956022944551,0.80
宁波_洋浦港,455605,7180,2397.923684210519,169,21,0.8894736842105263,0.97
营口_新会新港,1422441,14480,2688.924952741023,195,334,0.3686200378071834,0.44
常熟_虎门,52467,1500,1093.0718749999999,27,21,0.5625,0.04
锦州_台山,924300,11720,1596.3735751295337,7,572,0.012089810017271158,0.05
秦皇岛_鱼珠,159655,2020,3070.300961538463,49,3,0.9423076923076923,0.81
宁波_烟台,74169,3060,806.1945652173911,61,31,0.6630434782608695,0.14
小铲滩_宁波,382699,23220,342.6139659803052,44,1073,0.03939122649955237,0.03
唐山_顺乐,3550772,33740,2104.785062240721,0,1687,0.0,0.02
黄骅_南沙,1599265,20360,2121.041777188345,264,490,0.35013262599469497,0.80
桂平新龙_日照,11386,320,711.6375,0,16,0.0,1.00
泉州_锦州,-4519,580,-155.83448275862074,0,29,0.0,0.00
唐山_花都巴江,1087489,12240,1776.9431372548893,0,612,0.0,0.00
烟台_茂名水东,21323,200,3553.9,4,2,0.6666666666666666,0.50
营口_温州,1276152,11260,4103.383118971058,252,59,0.8102893890675241,0.15
日照_茂名水东,124120,2040,1216.8676470588236,0,102,0.0,0.04
黄骅_新会新港,424141,5180,2465.9372093023208,87,85,0.5058139534883721,0.78
小铲滩_营口,216049,6200,729.8954391891887,14,282,0.0472972972972973,0.58
日照_新会新港,133742,1940,1519.8034090909105,9,79,0.10227272727272728,0.12
锦州_花都巴江,393019,4260,1853.864150943397,1,211,0.0047169811320754715,0.19
顺乐_秦皇岛,207215,9620,431.6987500000033,1,479,0.0020833333333333333,0.59
勒流_唐山,31550,1240,508.8774193548389,0,62,0.0,0.00
云浮_营口,217501,7220,602.4963988919691,0,361,0.0,0.94
庙沙围_宁波,158938,5800,548.0637931034465,0,290,0.0,0.00
董家口_铁山,793512,15160,1046.8499999999858,0,758,0.0,0.00
长兴_小铲滩,28081,240,2340.0999999999995,0,12,0.0,1.00
营口_阳江,2696163,23700,2420.254712746876,71,1043,0.06373429084380611,0.47
锦州_乐从,2151641,26060,1679.6573770491805,22,1259,0.01717408274785324,0.00
花都（炭步）_营口,507907,16040,976.7443269230733,282,238,0.5423076923076923,0.42
安庆_营口,17220,1220,282.2950819672131,0,61,0.0,0.18
泰州_南庄,1134,40,567.0,0,2,0.0,0.00
贵港_扬州,89098,1640,1086.5707317073166,0,82,0.0,0.12
太仓_重庆,1779540,17840,3990.0,446,0,1.0,0.00
泸州_外沙,24255,140,3465.0,0,7,0.0,0.00
长兴_湛江,25613,240,2134.4749999999995,0,12,0.0,0.83
锦州_上海,1152327,18680,1745.951136363639,274,386,0.41515151515151516,0.28
小铲滩_漳州,57760,1080,1805.015625,22,10,0.6875,0.97
威海_漳州,504961,5140,2885.496000000001,82,93,0.4685714285714286,0.51
营口_马尾,4517130,49080,1889.2222710163167,63,2328,0.026348808030112924,0.44
青岛_中山,144596,2040,2065.664999999998,32,38,0.45714285714285713,0.63
丹东_重庆,16940,80,4235.175,0,4,0.0,1.00
锦州_重庆,1487360,7160,4576.494461538452,33,292,0.10153846153846154,0.73
丹东_顺乐,120708,1600,1508.8500000000022,0,80,0.0,0.00
丹东_南沙,7950,80,1987.65,0,4,0.0,1.00
江门亚太_宁波,77968,8720,306.96377952755927,182,72,0.7165354330708661,0.00
花都（炭步）_锦州,15124,600,504.13999999999993,0,30,0.0,0.80
乍浦_海口,156099,2280,2262.3086956521765,45,24,0.6521739130434783,0.96
洋浦港_黄埔旧港,330217,20100,373.97242355605965,122,761,0.13816534541336353,0.00
