,before_days,average_count,num,SVVD,FLOW
1,1.0,0.0,small,IC9-Q22-110 N,乐从_营口
2,2.0,316.9090909090909,small,IC9-Q22-110 N,乐从_营口
3,3.0,346.4522727272727,small,IC9-Q22-110 N,乐从_营口
4,4.0,494.7886363636363,small,IC9-Q22-110 N,乐从_营口
5,5.0,841.2409090909091,small,IC9-Q22-110 N,乐从_营口
6,6.0,346.45227272727266,small,IC9-Q22-110 N,乐从_营口
7,7.0,386.49545454545455,small,IC9-Q22-110 N,乐从_营口
8,8.0,113.35227272727273,small,IC9-Q22-110 N,乐从_营口
9,9.0,66.48409090909091,small,IC9-Q22-110 N,乐从_营口
10,10.0,212.0522727272727,small,IC9-Q22-110 N,乐从_营口
11,11.0,89.20227272727273,small,IC9-Q22-110 N,乐从_营口
12,12.0,179.83636363636361,small,IC9-Q22-110 N,乐从_营口
0,0.0,0.0,small,IC9-RZD-218 N,乐从_营口
1,1.0,0.0,small,IC9-RZD-218 N,乐从_营口
2,2.0,316.9090909090909,small,IC9-RZD-218 N,乐从_营口
3,3.0,346.4522727272727,small,IC9-RZD-218 N,乐从_营口
4,4.0,494.7886363636363,small,IC9-RZD-218 N,乐从_营口
5,5.0,841.2409090909091,small,IC9-RZD-218 N,乐从_营口
6,6.0,451.35681818181814,small,IC9-RZD-218 N,乐从_营口
7,7.0,386.49545454545455,small,IC9-RZD-218 N,乐从_营口
8,8.0,113.35227272727273,small,IC9-RZD-218 N,乐从_营口
9,9.0,66.48409090909091,small,IC9-RZD-218 N,乐从_营口
10,10.0,212.0522727272727,small,IC9-RZD-218 N,乐从_营口
11,11.0,178.40454545454546,small,IC9-RZD-218 N,乐从_营口
12,12.0,179.83636363636361,small,IC9-RZD-218 N,乐从_营口
0,0.0,0.0,small,IC9-QUB-096 N,乐从_营口
1,1.0,0.0,small,IC9-QUB-096 N,乐从_营口
2,2.0,316.9090909090909,small,IC9-QUB-096 N,乐从_营口
3,3.0,346.4522727272727,small,IC9-QUB-096 N,乐从_营口
4,4.0,494.7886363636363,small,IC9-QUB-096 N,乐从_营口
5,5.0,841.2409090909091,small,IC9-QUB-096 N,乐从_营口
6,6.0,540.5590909090909,small,IC9-QUB-096 N,乐从_营口
7,7.0,386.49545454545455,small,IC9-QUB-096 N,乐从_营口
8,8.0,113.35227272727273,small,IC9-QUB-096 N,乐从_营口
9,9.0,226.37045454545452,small,IC9-QUB-096 N,乐从_营口
10,10.0,212.0522727272727,small,IC9-QUB-096 N,乐从_营口
11,11.0,178.40454545454546,small,IC9-QUB-096 N,乐从_营口
12,12.0,179.83636363636361,small,IC9-QUB-096 N,乐从_营口
13,15.0,14.843181818181819,small,IC9-QUB-096 N,乐从_营口
0,0.0,0.0,small,IC9-RIU-079 N,乐从_营口
1,1.0,0.0,small,IC9-RIU-079 N,乐从_营口
2,2.0,316.9090909090909,small,IC9-RIU-079 N,乐从_营口
3,3.0,346.4522727272727,small,IC9-RIU-079 N,乐从_营口
4,4.0,494.7886363636363,small,IC9-RIU-079 N,乐从_营口
5,5.0,841.2409090909091,small,IC9-RIU-079 N,乐从_营口
6,6.0,540.5590909090909,small,IC9-RIU-079 N,乐从_营口
7,7.0,706.2681818181817,small,IC9-RIU-079 N,乐从_营口
8,8.0,113.35227272727273,small,IC9-RIU-079 N,乐从_营口
9,9.0,226.37045454545452,small,IC9-RIU-079 N,乐从_营口
10,10.0,212.0522727272727,small,IC9-RIU-079 N,乐从_营口
11,11.0,178.40454545454546,small,IC9-RIU-079 N,乐从_营口
12,12.0,179.83636363636361,small,IC9-RIU-079 N,乐从_营口
13,15.0,14.843181818181819,small,IC9-RIU-079 N,乐从_营口
0,0.0,0.0,small,IC9-QPE-299 N,乐从_营口
1,1.0,0.0,small,IC9-QPE-299 N,乐从_营口
2,2.0,316.9090909090909,small,IC9-QPE-299 N,乐从_营口
3,3.0,435.6545454545454,small,IC9-QPE-299 N,乐从_营口
4,4.0,494.7886363636363,small,IC9-QPE-299 N,乐从_营口
5,5.0,930.4431818181819,small,IC9-QPE-299 N,乐从_营口
6,6.0,540.5590909090909,small,IC9-QPE-299 N,乐从_营口
7,7.0,721.1113636363635,small,IC9-QPE-299 N,乐从_营口
8,8.0,113.35227272727273,small,IC9-QPE-299 N,乐从_营口
9,9.0,226.37045454545452,small,IC9-QPE-299 N,乐从_营口
10,10.0,212.0522727272727,small,IC9-QPE-299 N,乐从_营口
11,11.0,178.40454545454546,small,IC9-QPE-299 N,乐从_营口
12,12.0,179.83636363636361,small,IC9-QPE-299 N,乐从_营口
13,15.0,14.843181818181819,small,IC9-QPE-299 N,乐从_营口
0,0.0,0.0,small,IC9-RAC-166 N,乐从_营口
1,1.0,0.0,small,IC9-RAC-166 N,乐从_营口
2,2.0,316.9090909090909,small,IC9-RAC-166 N,乐从_营口
3,3.0,539.6999999999999,small,IC9-RAC-166 N,乐从_营口
4,4.0,583.9909090909091,small,IC9-RAC-166 N,乐从_营口
5,5.0,930.4431818181819,small,IC9-RAC-166 N,乐从_营口
6,6.0,540.5590909090909,small,IC9-RAC-166 N,乐从_营口
7,7.0,721.1113636363635,small,IC9-RAC-166 N,乐从_营口
8,8.0,113.35227272727273,small,IC9-RAC-166 N,乐从_营口
9,9.0,226.37045454545452,small,IC9-RAC-166 N,乐从_营口
10,10.0,212.0522727272727,small,IC9-RAC-166 N,乐从_营口
11,11.0,178.40454545454546,small,IC9-RAC-166 N,乐从_营口
12,12.0,179.83636363636361,small,IC9-RAC-166 N,乐从_营口
13,15.0,14.843181818181819,small,IC9-RAC-166 N,乐从_营口
0,0.0,0.0,small,IC9-RIP-353 N,乐从_营口
1,1.0,0.0,small,IC9-RIP-353 N,乐从_营口
2,2.0,316.9090909090909,small,IC9-RIP-353 N,乐从_营口
3,3.0,539.6999999999999,small,IC9-RIP-353 N,乐从_营口
4,4.0,583.9909090909091,small,IC9-RIP-353 N,乐从_营口
5,5.0,1123.6909090909091,small,IC9-RIP-353 N,乐从_营口
6,6.0,630.0,small,IC9-RIP-353 N,乐从_营口
7,7.0,801.0545454545453,small,IC9-RIP-353 N,乐从_营口
8,8.0,113.35227272727273,small,IC9-RIP-353 N,乐从_营口
9,9.0,226.37045454545452,small,IC9-RIP-353 N,乐从_营口
10,10.0,212.0522727272727,small,IC9-RIP-353 N,乐从_营口
11,11.0,178.40454545454546,small,IC9-RIP-353 N,乐从_营口
12,12.0,179.83636363636361,small,IC9-RIP-353 N,乐从_营口
13,15.0,14.843181818181819,small,IC9-RIP-353 N,乐从_营口
0,0.0,0.0,small,IC50-LF2-441 S,乐从_营口
1,1.0,184.08409090909092,small,IC50-LF2-441 S,乐从_营口
2,2.0,316.9090909090909,small,IC50-LF2-441 S,乐从_营口
3,3.0,619.6431818181818,small,IC50-LF2-441 S,乐从_营口
4,4.0,583.9909090909091,small,IC50-LF2-441 S,乐从_营口
5,5.0,1123.6909090909091,small,IC50-LF2-441 S,乐从_营口
6,6.0,630.0,small,IC50-LF2-441 S,乐从_营口
7,7.0,801.0545454545453,small,IC50-LF2-441 S,乐从_营口
8,8.0,113.35227272727273,small,IC50-LF2-441 S,乐从_营口
9,9.0,226.37045454545452,small,IC50-LF2-441 S,乐从_营口
10,10.0,212.0522727272727,small,IC50-LF2-441 S,乐从_营口
11,11.0,178.40454545454546,small,IC50-LF2-441 S,乐从_营口
12,12.0,179.83636363636361,small,IC50-LF2-441 S,乐从_营口
13,15.0,14.843181818181819,small,IC50-LF2-441 S,乐从_营口
