,before_days,average_count
0,0,13.727272727272727
1,1,22.454545454545453
2,2,33.54545454545455
3,3,29.0
4,4,15.0
5,5,15.363636363636363
6,6,3.727272727272727
7,7,2.1818181818181817
8,8,7.454545454545454
9,9,0.5454545454545454
10,10,1.4545454545454546
11,11,2.727272727272727
12,12,0.5454545454545454
13,13,1.0
14,14,0.8181818181818182
15,15,2.1818181818181817
16,17,0.09090909090909091
17,18,0.09090909090909091
18,19,0.7272727272727273
