,before_days,average_count
0,0,34.666666666666664
1,1,43.55555555555556
2,2,55.111111111111114
3,3,63.666666666666664
4,4,39.55555555555556
5,5,7.555555555555555
6,6,12.0
7,7,7.555555555555555
8,8,2.111111111111111
9,9,0.2222222222222222
10,11,1.1111111111111112
11,12,0.5555555555555556
