,before_days,average_count
0,0,12.529411764705882
1,1,12.647058823529411
2,2,5.176470588235294
3,3,4.352941176470588
4,4,0.4117647058823529
5,5,0.8235294117647058
6,6,0.4117647058823529
7,7,0.058823529411764705
8,8,0.11764705882352941
9,9,1.2941176470588236
10,11,0.058823529411764705
